,Unnamed: 0,checking_balance,months_loan_duration,credit_history,amount,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes
774,774,2.0,12,0.0,1480,1.0,4.0,2,4,66,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
775,775,1.0,24,1.0,1371,4.0,0.0,4,4,25,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
776,776,3.0,36,0.0,3535,2.0,1.0,4,4,37,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
777,777,1.0,18,1.0,3509,2.0,1.0,4,1,25,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
778,778,3.0,36,0.0,5711,3.0,3.0,4,2,38,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
779,779,0.0,18,1.0,3872,2.0,4.0,2,4,67,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
780,780,0.0,39,0.0,4933,2.0,1.0,2,2,25,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
781,781,3.0,24,0.0,1940,3.0,3.0,4,4,60,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
782,782,0.0,12,2.0,1410,2.0,0.0,2,2,31,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
783,783,0.0,12,1.0,836,0.0,2.0,4,2,23,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
784,784,0.0,20,1.0,6468,4.0,4.0,1,4,60,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
785,785,0.0,18,1.0,1941,3.0,0.0,4,2,35,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
786,786,3.0,22,1.0,2675,1.0,3.0,3,4,40,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
787,787,3.0,48,0.0,2751,4.0,3.0,4,3,38,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
788,788,0.0,48,3.0,6224,2.0,3.0,4,4,50,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
789,789,1.0,40,0.0,5998,2.0,0.0,4,3,27,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
790,790,0.0,21,1.0,1188,2.0,3.0,2,4,39,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
791,791,3.0,24,1.0,6313,4.0,3.0,3,4,41,1,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
792,792,3.0,6,0.0,1221,4.0,0.0,1,2,27,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
793,793,2.0,24,1.0,2892,2.0,3.0,3,4,51,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
794,794,3.0,24,1.0,3062,1.0,3.0,4,3,32,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
795,795,3.0,9,1.0,2301,0.0,2.0,2,4,22,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
796,796,1.0,18,1.0,7511,4.0,3.0,1,4,51,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
797,797,3.0,12,0.0,1258,2.0,2.0,2,4,22,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
798,798,3.0,24,3.0,717,4.0,3.0,4,4,54,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
799,799,0.0,9,1.0,1549,4.0,2.0,4,2,35,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
800,800,3.0,24,0.0,1597,2.0,3.0,4,4,54,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
801,801,0.0,18,0.0,1795,2.0,3.0,3,4,48,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
802,802,1.0,20,0.0,4272,2.0,3.0,1,4,24,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
803,803,3.0,12,0.0,976,4.0,3.0,4,4,35,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
804,804,0.0,12,1.0,7472,4.0,4.0,1,2,24,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
805,805,1.0,36,1.0,9271,2.0,1.0,2,1,24,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
806,806,0.0,6,1.0,590,2.0,2.0,3,3,26,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
807,807,3.0,12,0.0,930,4.0,3.0,4,4,65,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
808,808,0.0,42,4.0,9283,2.0,4.0,1,2,55,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
809,809,0.0,15,2.0,1778,2.0,2.0,2,1,26,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
810,810,0.0,8,1.0,907,2.0,2.0,3,2,26,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
811,811,0.0,6,1.0,484,2.0,1.0,3,3,28,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
812,812,1.0,36,0.0,9629,2.0,1.0,4,4,24,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
813,813,1.0,48,1.0,3051,2.0,0.0,3,4,54,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
814,814,1.0,48,1.0,3931,2.0,1.0,4,4,46,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
815,815,0.0,36,3.0,7432,2.0,0.0,2,2,54,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
816,816,3.0,6,1.0,1338,1.0,0.0,1,4,62,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
817,817,3.0,6,0.0,1554,2.0,1.0,1,2,24,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
818,818,1.0,36,1.0,15857,2.0,4.0,2,3,43,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
819,819,1.0,18,1.0,1345,2.0,0.0,4,3,26,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
820,820,3.0,12,1.0,1101,2.0,0.0,3,2,27,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
821,821,2.0,12,1.0,3016,2.0,0.0,3,1,24,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
822,822,1.0,36,1.0,2712,2.0,3.0,2,2,41,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
823,823,1.0,8,0.0,731,2.0,3.0,4,4,47,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
824,824,3.0,18,0.0,3780,2.0,2.0,3,2,35,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
825,825,1.0,21,0.0,1602,2.0,3.0,4,3,30,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
826,826,1.0,18,0.0,3966,2.0,3.0,1,4,33,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
827,827,3.0,18,2.0,4165,2.0,0.0,2,2,36,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
828,828,1.0,36,1.0,8335,4.0,3.0,3,4,47,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
829,829,0.0,48,3.0,6681,4.0,0.0,4,4,38,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
830,830,3.0,24,3.0,2375,1.0,0.0,4,2,44,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
831,831,1.0,18,1.0,1216,2.0,2.0,4,3,23,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
832,832,1.0,45,2.0,11816,2.0,3.0,2,4,29,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
833,833,0.0,24,1.0,5084,4.0,3.0,2,4,42,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
834,834,2.0,15,1.0,2327,2.0,2.0,2,3,25,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
835,835,1.0,12,2.0,1082,2.0,0.0,4,4,48,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
836,836,3.0,12,1.0,886,4.0,0.0,4,2,21,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
837,837,3.0,4,1.0,601,2.0,2.0,1,3,23,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
838,838,1.0,24,0.0,2957,2.0,3.0,4,4,63,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
839,839,3.0,24,0.0,2611,2.0,3.0,4,3,46,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
840,840,1.0,36,1.0,5179,2.0,1.0,4,2,29,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
841,841,3.0,21,3.0,2993,2.0,0.0,3,2,28,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
842,842,3.0,18,1.0,1943,2.0,2.0,4,4,23,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
843,843,3.0,24,4.0,1559,2.0,1.0,4,4,50,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
844,844,3.0,18,1.0,3422,2.0,3.0,4,4,47,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
845,845,0.0,21,1.0,3976,4.0,1.0,2,3,35,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
846,846,3.0,18,1.0,6761,4.0,0.0,2,4,68,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
847,847,3.0,24,1.0,1249,2.0,2.0,4,2,28,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
848,848,1.0,9,1.0,1364,2.0,1.0,3,4,59,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
849,849,1.0,12,1.0,709,2.0,3.0,4,4,57,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
850,850,1.0,20,0.0,2235,2.0,0.0,4,2,33,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
851,851,3.0,24,0.0,4042,4.0,1.0,3,4,43,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
852,852,3.0,15,0.0,1471,2.0,0.0,4,4,35,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
853,853,1.0,18,4.0,1442,2.0,1.0,4,4,32,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
854,854,3.0,36,3.0,10875,2.0,3.0,2,2,45,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
855,855,3.0,24,1.0,1474,0.0,2.0,4,3,33,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
856,856,3.0,10,1.0,894,4.0,1.0,4,3,40,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
857,857,3.0,15,0.0,3343,2.0,0.0,4,2,28,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
858,858,1.0,15,1.0,3959,2.0,0.0,3,2,29,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
859,859,3.0,9,1.0,3577,0.0,0.0,1,2,26,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
860,860,3.0,24,0.0,5804,3.0,0.0,4,2,27,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
861,861,3.0,18,3.0,2169,2.0,0.0,4,2,28,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
862,862,1.0,24,1.0,2439,2.0,2.0,4,4,35,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
863,863,3.0,27,0.0,4526,3.0,2.0,4,2,32,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
864,864,3.0,10,1.0,2210,2.0,0.0,2,2,25,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
865,865,3.0,15,1.0,2221,1.0,0.0,2,4,20,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
866,866,1.0,18,1.0,2389,2.0,2.0,4,1,27,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
867,867,3.0,12,0.0,3331,2.0,3.0,2,4,42,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
868,868,3.0,36,1.0,7409,4.0,3.0,3,2,37,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
869,869,1.0,12,1.0,652,2.0,3.0,4,4,24,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
870,870,3.0,36,3.0,7678,1.0,1.0,2,4,40,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
871,871,2.0,6,0.0,1343,2.0,3.0,1,4,46,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
872,872,1.0,24,0.0,1382,0.0,1.0,4,1,26,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
873,873,3.0,15,1.0,874,4.0,2.0,4,1,24,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
874,874,1.0,12,1.0,3590,2.0,0.0,2,2,29,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
875,875,0.0,11,0.0,1322,3.0,0.0,4,4,40,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
876,876,1.0,18,4.0,1940,2.0,2.0,3,4,36,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
877,877,3.0,36,1.0,3595,2.0,3.0,4,2,28,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
878,878,1.0,9,1.0,1422,2.0,2.0,3,2,27,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
879,879,3.0,30,0.0,6742,4.0,1.0,2,3,36,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
880,880,3.0,24,1.0,7814,2.0,1.0,3,3,38,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
881,881,3.0,24,1.0,9277,4.0,0.0,2,4,48,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
882,882,0.0,30,0.0,2181,4.0,3.0,4,4,36,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
883,883,3.0,18,0.0,1098,2.0,4.0,4,4,65,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
884,884,0.0,24,1.0,4057,2.0,1.0,3,3,43,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
885,885,1.0,12,1.0,795,2.0,2.0,4,4,53,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
886,886,0.0,24,0.0,2825,4.0,1.0,4,3,34,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
887,887,0.0,48,1.0,15672,2.0,0.0,2,2,23,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
888,888,3.0,36,0.0,6614,2.0,3.0,4,4,34,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
889,889,3.0,28,4.0,7824,4.0,2.0,3,4,40,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
890,890,1.0,27,0.0,2442,2.0,3.0,4,4,43,4,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
891,891,3.0,15,0.0,1829,2.0,3.0,4,4,46,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
892,892,1.0,12,0.0,2171,2.0,0.0,4,4,38,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
893,893,0.0,36,0.0,5800,2.0,0.0,3,4,34,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
894,894,3.0,18,0.0,1169,4.0,0.0,4,3,29,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
895,895,3.0,36,3.0,8947,4.0,1.0,3,2,31,1,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
896,896,1.0,21,1.0,2606,2.0,2.0,4,4,28,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
897,897,3.0,12,0.0,1592,3.0,1.0,3,2,35,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
898,898,3.0,15,1.0,2186,4.0,1.0,1,4,33,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
899,899,1.0,18,1.0,4153,2.0,0.0,2,3,42,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
900,900,1.0,16,0.0,2625,2.0,3.0,2,4,43,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
901,901,3.0,20,0.0,3485,4.0,2.0,2,4,44,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
902,902,3.0,36,0.0,10477,4.0,3.0,2,4,42,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
903,903,3.0,15,1.0,1386,4.0,0.0,4,2,40,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
904,904,3.0,24,1.0,1278,2.0,3.0,4,1,36,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
905,905,1.0,12,1.0,1107,2.0,0.0,2,2,20,1,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
906,906,1.0,21,1.0,3763,4.0,1.0,2,2,24,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
907,907,0.0,36,1.0,3711,4.0,0.0,2,2,27,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
908,908,3.0,15,3.0,3594,2.0,2.0,1,2,46,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
909,909,0.0,9,1.0,3195,4.0,0.0,1,2,33,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
910,910,3.0,36,3.0,4454,2.0,0.0,4,4,34,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
911,911,0.0,24,0.0,4736,2.0,2.0,2,4,25,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
912,912,0.0,30,1.0,2991,4.0,3.0,2,4,25,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
913,913,3.0,11,1.0,2142,3.0,3.0,1,2,28,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
914,914,1.0,24,4.0,3161,2.0,0.0,4,2,31,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
915,915,0.0,48,2.0,18424,2.0,0.0,1,2,32,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
916,916,3.0,10,1.0,2848,0.0,0.0,1,2,32,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
917,917,1.0,6,1.0,14896,2.0,3.0,1,4,68,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
918,918,1.0,24,1.0,2359,0.0,4.0,1,1,33,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
919,919,1.0,24,1.0,3345,2.0,3.0,4,2,39,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
920,920,3.0,18,0.0,1817,2.0,0.0,4,2,28,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
921,921,3.0,48,3.0,12749,1.0,1.0,4,1,37,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
922,922,1.0,9,1.0,1366,2.0,2.0,3,4,22,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
923,923,0.0,12,1.0,2002,2.0,1.0,3,4,30,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
924,924,1.0,24,4.0,6872,2.0,2.0,2,1,55,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
925,925,1.0,12,4.0,697,2.0,2.0,4,2,46,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
926,926,1.0,18,0.0,1049,2.0,2.0,4,4,21,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
927,927,1.0,48,1.0,10297,2.0,1.0,4,4,39,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
928,928,3.0,30,1.0,1867,4.0,3.0,4,4,58,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
929,929,1.0,12,3.0,1344,2.0,0.0,4,2,43,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
930,930,1.0,24,1.0,1747,2.0,2.0,4,1,24,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
931,931,0.0,9,1.0,1670,2.0,2.0,4,2,22,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
932,932,3.0,9,0.0,1224,2.0,0.0,3,1,30,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
933,933,3.0,12,0.0,522,1.0,3.0,4,4,42,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
934,934,1.0,12,1.0,1498,2.0,0.0,4,1,23,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
935,935,0.0,30,3.0,1919,0.0,2.0,4,3,30,2,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
936,936,2.0,9,1.0,745,2.0,0.0,3,2,28,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
937,937,0.0,6,1.0,2063,2.0,2.0,4,3,30,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
938,938,0.0,60,1.0,6288,2.0,0.0,4,4,42,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
939,939,3.0,24,0.0,6842,4.0,0.0,2,4,46,2,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
940,940,3.0,12,1.0,3527,4.0,2.0,2,3,45,1,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
941,941,3.0,10,1.0,1546,2.0,0.0,3,2,31,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
942,942,3.0,24,1.0,929,4.0,1.0,4,2,31,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
943,943,3.0,4,0.0,1455,2.0,1.0,2,1,42,3,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
944,944,1.0,15,1.0,1845,2.0,2.0,4,1,46,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
945,945,0.0,48,2.0,8358,1.0,2.0,1,1,30,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
946,946,1.0,24,4.0,3349,1.0,2.0,4,4,30,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
947,947,3.0,12,1.0,2859,4.0,4.0,4,4,38,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
948,948,3.0,18,1.0,1533,2.0,2.0,4,1,43,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
949,949,3.0,24,1.0,3621,0.0,3.0,2,4,31,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
950,950,0.0,18,0.0,3590,2.0,4.0,3,3,40,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
951,951,1.0,36,3.0,2145,2.0,1.0,2,1,24,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
952,952,0.0,24,1.0,4113,1.0,2.0,3,4,28,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
953,953,3.0,36,1.0,10974,2.0,4.0,4,2,26,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
954,954,1.0,12,1.0,1893,2.0,0.0,4,4,29,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
955,955,1.0,24,0.0,1231,3.0,3.0,4,4,57,2,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
956,956,2.0,30,0.0,3656,4.0,3.0,4,4,49,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
957,957,0.0,9,0.0,1154,2.0,3.0,2,4,37,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
958,958,1.0,28,1.0,4006,2.0,0.0,3,2,45,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
959,959,0.0,24,1.0,3069,0.0,3.0,4,4,30,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
960,960,3.0,6,0.0,1740,2.0,3.0,2,2,30,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
961,961,0.0,21,3.0,2353,2.0,0.0,1,4,47,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
962,962,3.0,15,1.0,3556,4.0,0.0,3,2,29,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
963,963,3.0,24,1.0,2397,1.0,3.0,3,2,35,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
964,964,0.0,6,1.0,454,2.0,2.0,3,1,22,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
965,965,0.0,30,1.0,1715,4.0,0.0,4,1,26,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
966,966,0.0,27,0.0,2520,1.0,0.0,4,2,23,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
967,967,3.0,15,1.0,3568,2.0,3.0,4,2,54,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
