,Unnamed: 0,checking_balance,credit_history,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes,amount_per_duration
490,490,3.0,0.0,2.0,3.0,-0.7189462043616851,-0.6327891776749888,-0.8882851518903232,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.9504920178828007
491,491,0.0,2.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.7094089564688949,1.1247212753708395,-0.42828956637154025,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.708806529347532
492,492,3.0,0.0,0.0,0.0,-1.9691083823833906,-1.9084821266066496,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.6595998313188907
493,493,0.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.3741946745597562,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.0375485974571124
494,494,1.0,0.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,0.46111626254523286,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2.9866419933081008
495,495,1.0,1.0,4.0,0.0,-0.7189462043616851,0.9743938655526208,-1.7511027071618321,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.4870071114484356
496,496,0.0,1.0,0.0,2.0,0.8560718714877069,-1.9084821266066496,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2.522588832919782
497,497,3.0,0.0,2.0,1.0,0.8560718714877069,0.27232937388945866,0.5458914176138353,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.289299371309709
498,498,0.0,1.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.435661555057522
499,499,2.0,0.0,0.0,3.0,-0.7189462043616851,0.9743938655526208,-0.6429508548224555,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.694113389555388
500,500,1.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.499900570500902
501,501,1.0,1.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.7094089564688949,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.384826261627533
502,502,2.0,1.0,0.0,3.0,-0.7189462043616851,0.9743938655526208,1.2272170182261861,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.0519239160461065
503,503,0.0,0.0,0.0,2.0,0.8560718714877069,0.9743938655526208,0.3741946745597562,1.1247212753708395,2.334868926348074,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.207026452559229
504,504,1.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.2047204566474203
505,505,3.0,1.0,4.0,0.0,0.8560718714877069,0.9743938655526208,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.993367766148788
506,506,2.0,0.0,1.0,0.0,-0.7189462043616851,-0.6327891776749888,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.8012955815571607
507,507,0.0,4.0,0.0,4.0,-1.9691083823833906,-0.6327891776749888,0.0026737030614956935,-0.7325582680165651,2.334868926348074,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.1855247174445767
508,508,3.0,1.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.253637058755923
509,509,3.0,1.0,0.0,3.0,0.8560718714877069,-0.6327891776749888,0.9409496659236648,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.4555526160293035
510,510,1.0,1.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.586140117731291
511,511,3.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.340830836481969
512,512,2.0,1.0,2.0,1.0,-0.7189462043616851,0.9743938655526208,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.8480793556946904
513,513,0.0,3.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-1.7511027071618321,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.484774122747016
514,514,3.0,1.0,4.0,2.0,0.8560718714877069,-1.9084821266066496,1.5544377707065709,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.3987718174664616
515,515,1.0,0.0,2.0,1.0,0.8560718714877069,0.27232937388945866,0.28501513230761544,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.295865926944735
516,516,1.0,0.0,2.0,2.0,-0.7189462043616851,0.9743938655526208,0.5458914176138353,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.7086550425840445
517,517,3.0,0.0,2.0,2.0,-0.7189462043616851,0.9743938655526208,-1.292660147678095,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.456933717070838
518,518,1.0,1.0,0.0,3.0,0.16805797696524175,-0.6327891776749888,0.7883370150256162,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.6452888789918805
519,519,3.0,0.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3.3673229415117936
520,520,3.0,0.0,2.0,3.0,0.16805797696524175,0.9743938655526208,0.8654912583330046,1.1247212753708395,-0.42828956637154025,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2.676076160906658
521,521,1.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.740110996819601
522,522,1.0,2.0,2.0,0.0,0.16805797696524175,0.9743938655526208,1.491441152982199,1.1247212753708395,2.334868926348074,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2.2793095068424636
523,523,3.0,1.0,0.0,1.0,0.16805797696524175,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.534229614626648
524,524,0.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-0.8882851518903232,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.382699206921025
525,525,0.0,1.0,2.0,2.0,-0.7189462043616851,0.27232937388945866,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.7255788604218396
526,526,3.0,0.0,0.0,0.0,0.8560718714877069,0.27232937388945866,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6455354954146943
527,527,3.0,0.0,2.0,1.0,-0.7189462043616851,-1.9084821266066496,0.7094089564688949,1.1247212753708395,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,4.545613998520332
528,528,1.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.1440442810153364
529,529,1.0,1.0,2.0,2.0,0.16805797696524175,0.9743938655526208,0.6286235977106901,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3.338681898205768
530,530,0.0,1.0,2.0,1.0,0.16805797696524175,-1.9084821266066496,-0.19933863951675831,1.1247212753708395,2.334868926348074,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.1405348615777386
531,531,0.0,1.0,0.0,0.0,-0.7189462043616851,0.9743938655526208,-0.6429508548224555,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.840485943433811
532,532,3.0,3.0,2.0,0.0,0.8560718714877069,0.9743938655526208,0.6286235977106901,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.852252612016529
533,533,3.0,1.0,0.0,1.0,0.8560718714877069,0.27232937388945866,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.2303774237075444
534,534,3.0,1.0,4.0,2.0,0.8560718714877069,-0.6327891776749888,-1.01785597577039,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.4981053762885934
535,535,2.0,0.0,2.0,2.0,-0.7189462043616851,-1.9084821266066496,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.5070255687497824
536,536,1.0,1.0,4.0,4.0,0.8560718714877069,0.27232937388945866,2.6647414371801377,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.713536831908092
537,537,0.0,0.0,2.0,3.0,0.16805797696524175,0.9743938655526208,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.7822936012981487
538,538,1.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.7094089564688949,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2.301558720128318
539,539,2.0,1.0,2.0,2.0,-1.9691083823833906,-1.9084821266066496,0.9409496659236648,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2.7247624849310714
540,540,0.0,1.0,2.0,2.0,-1.9691083823833906,-1.9084821266066496,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.8602068257916122
541,541,3.0,3.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.9099156319896964,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.366437299251903
542,542,1.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5499126928505276
543,543,2.0,1.0,2.0,0.0,-0.7189462043616851,-1.9084821266066496,0.0026737030614956935,-0.7325582680165651,2.334868926348074,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.703511156275474
544,544,3.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.9657415667042326,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.7819993117096655
545,545,1.0,3.0,2.0,4.0,0.8560718714877069,-0.6327891776749888,0.7883370150256162,1.1247212753708395,2.334868926348074,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.2355435928536362
546,546,3.0,0.0,2.0,0.0,0.8560718714877069,0.9743938655526208,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3649054052836718
547,547,3.0,1.0,2.0,1.0,0.16805797696524175,-1.9084821266066496,-0.19933863951675831,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.2827670972518965
548,548,1.0,4.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.5111398483934813
549,549,3.0,0.0,4.0,1.0,-0.7189462043616851,-1.9084821266066496,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.3354596240799164
550,550,3.0,0.0,4.0,1.0,0.8560718714877069,0.9743938655526208,-1.292660147678095,1.1247212753708395,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.6919637808347567
551,551,3.0,4.0,1.0,3.0,-0.7189462043616851,0.9743938655526208,0.9409496659236648,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.8377631854745893
552,552,1.0,1.0,2.0,1.0,-1.9691083823833906,-1.9084821266066496,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.2749419936824076
553,553,0.0,0.0,0.0,2.0,0.8560718714877069,-1.9084821266066496,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.9625927836609773
554,554,0.0,1.0,2.0,1.0,0.8560718714877069,0.9743938655526208,2.2828794357591247,1.1247212753708395,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.0791812460476247
555,555,0.0,1.0,2.0,2.0,-0.7189462043616851,-1.9084821266066496,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2.8049040540201857
556,556,0.0,2.0,0.0,2.0,0.16805797696524175,0.27232937388945866,-0.6429508548224555,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.625794619603372
557,557,3.0,2.0,4.0,0.0,-1.9691083823833906,0.9743938655526208,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.7557023237685665
558,558,1.0,4.0,2.0,1.0,0.16805797696524175,0.9743938655526208,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.539876665281358
559,559,0.0,0.0,2.0,2.0,-0.7189462043616851,-0.6327891776749888,-0.3049844931357204,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.5691675278145123
560,560,1.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,1.2272170182261861,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2.483672172025826
561,561,1.0,4.0,2.0,1.0,0.8560718714877069,0.9743938655526208,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2.281564512005919
562,562,2.0,3.0,2.0,2.0,-0.7189462043616851,-1.9084821266066496,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,3.3547067529257184
563,563,0.0,1.0,4.0,0.0,-1.9691083823833906,0.9743938655526208,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.61004132539852
564,564,0.0,3.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,0.28501513230761544,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.627650268947561
565,565,0.0,3.0,0.0,1.0,0.16805797696524175,-0.6327891776749888,-1.292660147678095,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.2829670763172376
566,566,1.0,1.0,2.0,1.0,-0.7189462043616851,0.27232937388945866,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.8167236069401853
567,567,3.0,0.0,3.0,3.0,-0.7189462043616851,-0.6327891776749888,0.0026737030614956935,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.440341732102381
568,568,0.0,1.0,4.0,1.0,0.8560718714877069,-1.9084821266066496,0.6286235977106901,1.1247212753708395,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.1298612123233402
569,569,1.0,1.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.2659397283532234
570,570,1.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2.5107474306704316
571,571,3.0,0.0,2.0,1.0,0.16805797696524175,-0.6327891776749888,0.3741946745597562,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5311644931107367
572,572,3.0,1.0,4.0,4.0,-0.7189462043616851,0.9743938655526208,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2.671874051040302
573,573,1.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.4141062158194453
574,574,0.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.03462845662532
575,575,3.0,0.0,2.0,1.0,-0.7189462043616851,0.27232937388945866,-1.152509286646336,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.861383054757078
576,576,0.0,1.0,2.0,1.0,-0.7189462043616851,-1.9084821266066496,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.1123807249791304
577,577,3.0,0.0,4.0,0.0,0.16805797696524175,-0.6327891776749888,-0.09684686911339761,1.1247212753708395,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3499628089816778
578,578,0.0,0.0,2.0,2.0,0.8560718714877069,0.9743938655526208,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.200229111601182
579,579,3.0,1.0,2.0,2.0,0.8560718714877069,0.27232937388945866,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.1261304633540647
580,580,0.0,0.0,2.0,3.0,0.16805797696524175,0.27232937388945866,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.364861365828505
581,581,0.0,0.0,2.0,2.0,-1.9691083823833906,0.27232937388945866,1.2272170182261861,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3.1373678153765168
582,582,3.0,1.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3.1427022457376155
583,583,0.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2.1537333695928544
584,584,3.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,1.4272669604430885,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.988656836269194
585,585,1.0,1.0,2.0,0.0,-1.9691083823833906,0.9743938655526208,-1.7511027071618321,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2.5881687957397084
586,586,1.0,0.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,0.1934571906955732,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3.447158031342219
587,587,1.0,1.0,2.0,0.0,0.8560718714877069,-1.9084821266066496,-1.5913892898469044,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.7924128312787255
588,588,1.0,1.0,2.0,0.0,0.8560718714877069,0.27232937388945866,1.0870661571944273,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2.413011612243101
589,589,1.0,0.0,2.0,3.0,0.16805797696524175,0.27232937388945866,1.9099156319896964,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.0087733505284446
590,590,1.0,0.0,2.0,1.0,0.8560718714877069,0.27232937388945866,1.79546438924355,3.464616773864859,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2.322009731747362
591,591,0.0,3.0,4.0,0.0,0.8560718714877069,0.9743938655526208,0.7094089564688949,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.3560263624079485
592,592,3.0,1.0,3.0,3.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.3813131052474144
593,593,0.0,1.0,2.0,0.0,0.16805797696524175,0.9743938655526208,-1.7511027071618321,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2.456764372063427
594,594,1.0,4.0,4.0,3.0,0.8560718714877069,0.27232937388945866,0.5458914176138353,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2.241311814023316
595,595,0.0,4.0,0.0,2.0,-1.9691083823833906,-1.9084821266066496,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3.513693999697227
596,596,1.0,1.0,2.0,1.0,0.8560718714877069,0.9743938655526208,-1.292660147678095,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.2599441403029985
597,597,0.0,2.0,2.0,0.0,-1.9691083823833906,0.9743938655526208,0.1934571906955732,2.442482082600276,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.5949401559989163
598,598,3.0,0.0,2.0,1.0,-0.7189462043616851,-0.6327891776749888,-0.3049844931357204,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.6927935602426034
599,599,3.0,3.0,2.0,0.0,-1.9691083823833906,-0.6327891776749888,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.5659449586473557
600,600,0.0,1.0,2.0,2.0,-1.9691083823833906,-1.9084821266066496,0.9409496659236648,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.728704746513881
601,601,0.0,1.0,2.0,0.0,0.8560718714877069,-1.9084821266066496,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.963315511386111
602,602,0.0,4.0,2.0,1.0,0.8560718714877069,0.9743938655526208,0.0026737030614956935,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2.335111297194386
603,603,3.0,1.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.2478261265361623
604,604,2.0,1.0,2.0,2.0,0.8560718714877069,-0.6327891776749888,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.9824010852479272
605,605,1.0,4.0,1.0,0.0,0.8560718714877069,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2.4690851725002445
606,606,3.0,0.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,2.6192676685563323,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.6151411876165285
607,607,0.0,1.0,0.0,0.0,0.8560718714877069,0.9743938655526208,1.2952037812167485,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2.1852013049165033
608,608,3.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5901607267981874
609,609,3.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.9409496659236648,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2.586351311679449
610,610,1.0,1.0,0.0,4.0,0.8560718714877069,0.27232937388945866,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.576795219734272
611,611,2.0,1.0,0.0,3.0,-1.9691083823833906,0.9743938655526208,1.1578566927693275,-0.7325582680165651,2.334868926348074,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2.9708022973376984
612,612,1.0,1.0,3.0,2.0,0.8560718714877069,-0.6327891776749888,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.626654586648058
